Order date;Catalog channel name;Catalog name;Catalog siteId;Order number;Order SKU;Histo SKU price;Order price;Difference price;Status price
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873508;BAB3030050187946;28,4;28,4;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873508;BAB3030050187946;28,4;28,4;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164238;AUC3086960241025;23,79;23,79;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164238;AUC3086960241025;23,79;23,79;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054502;BAB3661276164635;41,22;41,22;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054502;BAB3661276164635;41,22;41,22;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164218;AUC3661103004110;24,39;24,39;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164218;AUC3661103004110;24,39;24,39;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054516;ROU3047404060916;38,14;38,14;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054516;ROU3047404060916;38,14;38,14;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873444;RUS4008496791217;28,33;28,33;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873444;RUS4008496791217;28,33;28,33;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054499;RUB3178041320665;47,1;47,1;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054499;RUB3178041320665;47,1;47,1;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873543;RUS5038061106947;27,72;27,72;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873543;RUS5038061106947;27,72;27,72;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054524;ROS8059019013053;171,37;171,37;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054524;ROS8059019013053;171,37;171,37;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164246;WHI8003437809170;149,39;149,39;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164246;WHI8003437809170;149,39;149,39;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164215;WAG4004025088018;330,82;330,82;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164215;WAG4004025088018;330,82;330,82;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873522;VARIA6510A4PT;237,73;237,73;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873522;VARIA6510A4PT;237,73;237,73;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164235;V1080T140190;124,08;124,08;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164235;V1080T140190;124,08;124,08;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054497;ULTRADKP300GRIS;479,99;479,99;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054497;ULTRADKP300GRIS;479,99;479,99;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873436;TX265C;34,11;34,11;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873436;TX265C;34,11;34,11;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873548;SCH4046664127963;63,92;63,92;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873548;SCH4046664127963;63,92;63,92;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873445;SCH4046664092285;54,89;54,89;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873445;SCH4046664092285;54,89;54,89;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164255;SCH4046664069935;128,49;128,49;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164255;SCH4046664069935;128,49;128,49;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164239;HP61263;13,09;13,09;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164239;HP61263;13,09;13,09;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873541;HP62014;13,59;13,59;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873521;HP62014;13,59;13,59;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873541;HP62014;13,59;13,59;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873521;HP62014;13,59;13,59;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164242;SCS3701085202521;27,19;27,19;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164242;SCS3701085202521;27,19;27,19;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873462;SCH42678;24,47;24,47;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873483;SCH42678;24,47;24,47;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873462;SCH42678;24,47;24,47;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873483;SCH42678;24,47;24,47;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164224;K22JUNONA240WE;305,99;305,99;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164224;K22JUNONA240WE;305,99;305,99;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164253;ING125353;28,83;28,83;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164253;ING125353;28,83;28,83;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164229;JUNONACOL2PGBL;171,21;171,21;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164220;JOU3391920071223;48,45;48,45;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164220;JOU3391920071223;48,45;48,45;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164251;JIA1517;19,36;19,36;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164251;JIA1517;19,36;19,36;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164244;KRUYY4511FD;55,72;55,72;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164244;KRUYY4511FD;55,72;55,72;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873525;KOB0681495008612;46,37;46,37;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873525;KOB0681495008612;46,37;46,37;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164221;KTLEON140190NO;305,99;305,99;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164221;KTLEON140190NO;305,99;305,99;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054517;KTECLIPSE160BGE;181,82;181,82;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054507;KTECLIPSE160BGE;181,82;181,82;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054517;KTECLIPSE160BGE;181,82;181,82;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054507;KTECLIPSE160BGE;181,82;181,82;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873526;LES3245841493452;11,19;11,19;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873526;LES3245841493452;11,19;11,19;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054511;OCEATV4Z60B;102,93;102,93;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054511;OCEATV4Z60B;102,93;102,93;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054508;OFAWM2651;31,69;31,69;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054508;OFAWM2651;31,69;31,69;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054510;OPT3532830058748;300;300;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054510;OPT3532830058748;300;300;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054498;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873568;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873569;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873515;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873459;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873468;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873507;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873510;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054498;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873568;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873569;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873515;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873459;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873468;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873507;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873510;OCEACTG4EB1;60,87;60,87;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873456;GAR0753759304829;140,13;140,13;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873499;GAR0753759304829;140,13;140,13;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873439;GAR0753759304829;140,13;140,13;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873456;GAR0753759304829;140,13;140,13;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873499;GAR0753759304829;140,13;140,13;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873439;GAR0753759304829;140,13;140,13;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054521;FINLI110067660;54,39;54,39;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054521;FINLI110067660;54,39;54,39;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873496;GAR0753759269418;120,26;120,26;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873496;GAR0753759269418;120,26;120,26;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054523;FER8010690056777;19,98;19,98;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054523;FER8010690056777;19,98;19,98;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873473;PHIHR188970;116,01;116,01;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873473;PHIHR188970;116,01;116,01;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873431;RAV00022798;26,51;26,51;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873431;RAV00022798;26,51;26,51;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873516;HOM3701393708319;18,35;18,35;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873516;HOM3701393708319;18,35;18,35;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873426;HOM3701393715324;16,64;16,64;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873426;HOM3701393715324;16,64;16,64;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164219;HOM5037632621797;16,99;16,99;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164219;HOM5037632621797;16,99;16,99;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054503;GEL710444;20,28;20,28;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054503;GEL710444;20,28;20,28;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873506;G2470HSUB1;112,44;112,44;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873506;G2470HSUB1;112,44;112,44;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873577;GOL8720077317086;22,42;22,42;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873577;GOL8720077317086;22,42;22,42;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873524;GOL8720077317086;22,42;22,42;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873577;GOL8720077317086;22,42;22,42;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873577;GOL8720077317086;22,42;22,42;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873524;GOL8720077317086;22,42;22,42;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873554;GIL5024686328529;18,54;18,54;0;ISO
03/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873554;GIL5024686328529;18,54;18,54;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873303;GAR1709255529886;202,7;202,7;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873311;GRO4005176478703;22,26;22,26;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164202;GEL710443;20,28;20,28;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164202;GEL710443;20,28;20,28;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873348;HOTFA2540PIXHA;258,39;258,39;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873321;HOM3701393708319;18,35;18,35;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873321;HOM3701393708319;18,35;18,35;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873422;PHIHR188970;116,01;116,01;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873422;PHIHR188970;116,01;116,01;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054463;PM006858;44,19;44,19;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054463;PM006858;44,19;44,19;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164205;PM002729;13,09;13,09;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164205;PM002729;13,09;13,09;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164187;FINLI110074630;61,62;61,62;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164187;FINLI110074630;61,62;61,62;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873406;GAR0753759304829;140,13;140,13;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873413;GAR0753759304829;140,13;140,13;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873374;GAR0753759304829;140,13;140,13;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873406;GAR0753759304829;140,13;140,13;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873413;GAR0753759304829;140,13;140,13;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873374;GAR0753759304829;140,13;140,13;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054465;OCEADH50L;166,59;166,59;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054467;OCEADH50L;166,59;166,59;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054465;OCEADH50L;166,59;166,59;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054467;OCEADH50L;166,59;166,59;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873310;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054468;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873420;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873421;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873379;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873384;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873397;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873353;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873376;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873310;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054468;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873420;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873421;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873379;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873384;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873397;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873353;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873376;OCEACTG4EB1;60,87;60,87;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054492;OCEAF60IX;213,7;213,7;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054492;OCEAF60IX;213,7;213,7;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054482;OPT3532830058953;261,31;261,31;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054472;OPT3532830058953;261,31;261,31;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054474;OPT3532830058953;261,31;261,31;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164199;OPT3532830055655;260,48;260,48;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054488;OCEAVC10WBAX2;41,21;41,21;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054488;OCEAVC10WBAX2;41,21;41,21;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054485;KTECLIPSE90SNO;165,16;165,16;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054485;KTECLIPSE90SNO;165,16;165,16;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054493;KTECLIPSE160BGE;181,82;181,82;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054493;KTECLIPSE160BGE;181,82;181,82;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164190;LCKITCD032020;27,32;27,32;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164190;LCKITCD032020;27,32;27,32;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164208;LASSSONEW60DKP21;194,59;194,59;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164208;LASSSONEW60DKP21;194,59;194,59;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164208;LASSNEWNARSO;498,21;498,21;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164208;LASSNEWNARSO;498,21;498,21;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164210;KIT4046664035442;109,55;109,55;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164201;KIT4046664041986;23,79;23,79;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164201;KIT4046664041986;23,79;23,79;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873423;KAR4054278909240;86,85;86,85;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873423;KAR4054278909240;86,85;86,85;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873423;KAR4054278909240;86,85;86,85;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873423;KAR4054278909240;86,85;86,85;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054487;JOU3391920071223;48,45;48,45;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054487;JOU3391920071223;48,45;48,45;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054483;INDUS80PACK;315,04;315,04;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;1054483;INDUS80PACK;315,04;315,04;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164195;IND8050147668399;367,13;367,13;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164195;IND8050147668399;367,13;367,13;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164192;IMP3221320091333;30,93;30,93;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;2164192;IMP3221320091333;30,93;30,93;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873368;HP62011;12,83;12,83;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873368;HP62011;12,83;12,83;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873350;HP62009;12,83;12,83;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873330;SCH42678;24,47;24,47;0;ISO
02/11/2024;ALIENOR DISTRIBUTION;ALIENOR_AMAZONFR;5153;873330;SCH42678;24,47;24,47;0;ISO
